num,user_id,register_dt,LTV,is_churn,channel,cost_of_utilization
1175,13520,2020-03-10,604.0180883119347,1,Контекстная реклама,673.169249869711
2307,14652,2020-05-17,570.9849002787349,0,Контекстная реклама,729.3256695261506
20,12365,2020-01-02,599.2685128531675,0,Email рассылка,200.36574357341627
1171,13516,2020-03-09,581.7400656262507,0,Email рассылка,209.12996718687467
3767,16112,2020-08-13,584.5603925629424,0,ТВ,2077.198037185288
281,12626,2020-01-17,617.8602829862416,0,Поиск,38.21397170137585
2482,14827,2020-05-27,592.0015575850882,1,Контекстная реклама,693.59735210535
3354,15699,2020-07-19,578.5476067338781,0,Контекстная реклама,716.4690685524073
3088,15433,2020-07-03,555.1099685141459,1,Контекстная реклама,756.313053525952
444,12789,2020-01-27,623.5367589253165,0,Email рассылка,188.23162053734174
16,12361,2020-01-01,632.4099917530546,0,Email рассылка,183.79500412347275
2955,15300,2020-06-24,584.9698015396048,1,ТВ,2075.1509923019767
915,13260,2020-02-24,577.9206029463837,1,Поиск,42.207939705361625
2046,14391,2020-05-01,581.002823172403,1,Контекстная реклама,712.2952006069148
2516,14861,2020-05-29,602.196030957306,1,Контекстная реклама,676.2667473725799
3534,15879,2020-07-30,575.8159758956849,0,Контекстная реклама,721.1128409773356
1530,13875,2020-04-01,590.5532892515824,1,Email рассылка,204.72335537420878
1959,14304,2020-04-26,593.5973223708422,0,Email рассылка,203.20133881457886
1293,13638,2020-03-17,580.635117655253,1,ТВ,2096.8244117237355
841,13186,2020-02-20,580.7003691876151,0,Поиск,41.92996308123848
1331,13676,2020-03-19,576.7222345859598,1,Контекстная реклама,719.5722012038683
1666,14011,2020-04-09,610.885105944456,0,Контекстная реклама,661.4953198944248
1032,13377,2020-03-01,621.6120548560539,0,Контекстная реклама,643.2595067447085
1483,13828,2020-03-29,577.4312620192009,0,Email рассылка,211.28436899039957
3083,15428,2020-07-02,583.2678137590445,1,Email рассылка,208.36609312047773
2869,15214,2020-06-19,567.2655884686948,1,ТВ,2163.6720576565262
2865,15210,2020-06-19,579.381069955625,0,Поиск,42.0618930044375
3780,16125,2020-08-13,568.4982780663786,0,Контекстная реклама,733.5529272871564
2793,15138,2020-06-15,561.3856996456625,1,Контекстная реклама,745.6443106023737
2255,14600,2020-05-14,563.6149222974084,1,Контекстная реклама,741.8546320944056
3170,15515,2020-07-08,549.0105730127382,0,Email рассылка,225.49471349363088
734,13079,2020-02-13,624.6320006452615,0,Email рассылка,187.6839996773692
1333,13678,2020-03-20,600.3688957835141,1,ТВ,1998.1555210824295
1111,13456,2020-03-06,618.626612976527,0,Поиск,38.1373387023473
2983,15328,2020-06-26,568.5646777742559,0,Контекстная реклама,733.440047783765
1534,13879,2020-04-01,600.803610834888,1,Контекстная реклама,678.6338615806904
3801,16146,2020-08-15,575.942169224051,1,Контекстная реклама,720.8983123191133
768,13113,2020-02-15,617.3657126947326,1,Email рассылка,191.31714365263372
1664,14009,2020-04-09,590.6530344594424,1,Email рассылка,204.67348277027878
26,12371,2020-01-02,605.501535313417,0,ТВ,1972.4923234329153
3448,15793,2020-07-25,568.1674909546941,0,Поиск,43.18325090453058
809,13154,2020-02-18,612.1858518611024,1,Контекстная реклама,659.284051836126
1895,14240,2020-04-22,583.1053694221096,1,Контекстная реклама,708.7208719824137
456,12801,2020-01-27,601.354643432152,0,Контекстная реклама,677.6971061653416
206,12551,2020-01-13,627.3629619479398,0,Email рассылка,186.31851902603015
157,12502,2020-01-10,606.7609977602035,0,Email рассылка,196.61950111989822
786,13131,2020-02-16,579.2074136363299,1,ТВ,2103.96293181835
2532,14877,2020-05-30,579.9558154564697,0,Поиск,42.00441845435303
3346,15691,2020-07-19,571.067863907115,1,Контекстная реклама,729.1846313579045
1573,13918,2020-04-04,582.8291029239646,0,Контекстная реклама,709.1905250292602
1914,14259,2020-04-23,607.86983022663,0,Контекстная реклама,666.621288614729
814,13159,2020-02-18,577.3584778917609,0,Email рассылка,211.32076105411952
277,12622,2020-01-17,622.2365289944081,0,Email рассылка,188.88173550279595
2216,14561,2020-05-12,585.8895178100295,1,ТВ,2070.5524109498524
2597,14942,2020-06-03,559.4821122558835,0,Поиск,44.05178877441165
2301,14646,2020-05-17,584.3650362101619,0,Контекстная реклама,706.579438442725
3114,15459,2020-07-04,582.5979030168412,1,Контекстная реклама,709.5835648713701
3707,16052,2020-08-09,580.0202579024755,1,Контекстная реклама,713.9655615657917
3314,15659,2020-07-17,557.2156179358624,0,Email рассылка,221.39219103206884
1050,13395,2020-03-03,614.3645051478507,1,Email рассылка,192.8177474260747
708,13053,2020-02-12,597.3625649069845,0,ТВ,2013.1871754650774
462,12807,2020-01-28,590.7408529925945,0,Поиск,40.92591470074055
2208,14553,2020-05-11,592.3856049530334,0,Контекстная реклама,692.9444715798433
516,12861,2020-01-31,589.0620745385668,1,Контекстная реклама,698.5944732844364
2288,14633,2020-05-16,583.2424982619564,0,Контекстная реклама,708.4877529546742
2220,14565,2020-05-12,571.3692201100067,0,Email рассылка,214.31538994499664
2385,14730,2020-05-22,593.2087665323909,0,Email рассылка,203.39561673380456
3639,15984,2020-08-05,549.9620996026497,0,ТВ,2250.1895019867516
413,12758,2020-01-24,600.1734799835492,0,Поиск,39.98265200164508
2360,14705,2020-05-21,600.4234141317236,0,Контекстная реклама,679.2801959760698
452,12797,2020-01-27,589.1522468679127,0,Контекстная реклама,698.4411803245483
1698,14043,2020-04-11,569.5202293514202,0,Контекстная реклама,731.8156101025857
748,13093,2020-02-14,595.3693142359748,1,Email рассылка,202.3153428820126
1824,14169,2020-04-18,573.9618237178818,0,Email рассылка,213.01908814105911
1023,13368,2020-03-01,593.7505312592707,1,ТВ,2031.2473437036463
536,12881,2020-02-01,610.0204298202548,1,Поиск,38.99795701797452
52,12397,2020-01-04,620.1012457353429,0,Контекстная реклама,645.8278822499169
3590,15935,2020-08-02,550.0808685656881,1,Контекстная реклама,764.8625234383302
336,12681,2020-01-20,586.2924864224892,0,Контекстная реклама,703.3027730817684
417,12762,2020-01-25,603.5148573688957,0,Email рассылка,198.24257131555214
3580,15925,2020-08-02,586.2214089755685,1,Email рассылка,206.8892955122158
69,12414,2020-01-05,610.1141794913566,0,ТВ,1949.4291025432171
2149,14494,2020-05-08,560.498047609768,0,Поиск,43.95019523902319
912,13257,2020-02-24,589.7782262276596,1,Контекстная реклама,697.3770154129786
3293,15638,2020-07-16,546.4419422337396,1,Контекстная реклама,771.0486982026426
2001,14346,2020-04-28,602.2728105327265,1,Контекстная реклама,676.1362220943649
1816,14161,2020-04-18,581.7293502271789,0,Email рассылка,209.13532488641056
492,12837,2020-01-29,589.6528369617308,0,Email рассылка,205.17358151913456
2134,14479,2020-05-07,605.6275975134843,1,ТВ,1971.8620124325785
1761,14106,2020-04-15,589.762621728757,0,Поиск,41.0237378271243
3264,15609,2020-07-14,548.7935105540085,0,Контекстная реклама,767.0510320581855
2744,15089,2020-06-12,583.8389761884955,1,Контекстная реклама,707.4737404795575
2060,14405,2020-05-02,598.6844948562288,1,Контекстная реклама,682.2363587444111
1194,13539,2020-03-11,586.991410730868,0,Email рассылка,206.504294634566
1854,14199,2020-04-20,602.1291505720187,1,Email рассылка,198.93542471399067
2493,14838,2020-05-28,580.1067052829237,0,ТВ,2099.466473585381
2696,15041,2020-06-09,591.7227114149017,1,Поиск,40.82772885850983
2703,15048,2020-06-10,558.2974935585913,0,Контекстная реклама,750.8942609503947
2037,14382,2020-04-30,563.5048983493871,0,Контекстная реклама,742.0416728060419
1589,13934,2020-04-04,588.3282011799083,1,Контекстная реклама,699.8420579941559
32,12377,2020-01-02,592.4794366461724,0,Email рассылка,203.76028167691376
1574,13919,2020-04-04,591.4064134008304,0,Email рассылка,204.29679329958483
523,12868,2020-01-31,586.8260788709676,1,ТВ,2065.8696056451613
2160,14505,2020-05-08,558.3982017344019,0,Поиск,44.160179826559805
2169,14514,2020-05-09,571.2211750572972,1,Контекстная реклама,728.9240024025947
2295,14640,2020-05-17,599.7754171881049,0,Контекстная реклама,680.3817907802215
1547,13892,2020-04-02,592.3985751074783,1,Контекстная реклама,692.9224223172868
1274,13619,2020-03-16,576.2896963821431,0,Email рассылка,211.85515180892844
3050,15395,2020-06-30,561.2245214191122,1,Email рассылка,219.3877392904439
3197,15542,2020-07-10,575.5874401459522,0,ТВ,2122.062799270239
1638,13983,2020-04-07,594.83401501092,0,Поиск,40.51659849890801
2447,14792,2020-05-25,604.1990424050359,0,Контекстная реклама,672.861627911439
1831,14176,2020-04-18,566.5560307765106,1,Контекстная реклама,736.854747679932
363,12708,2020-01-22,617.1182396334326,0,Контекстная реклама,650.8989926231645
3617,15962,2020-08-04,569.8745778588982,0,Email рассылка,215.06271107055093
217,12562,2020-01-13,603.9995466486113,0,Email рассылка,198.00022667569436
888,13233,2020-02-22,620.6082483113335,1,ТВ,1896.9587584433325
1197,13542,2020-03-11,615.6298853450235,0,Поиск,38.43701146549766
1262,13607,2020-03-15,587.7658582020512,0,Контекстная реклама,700.7980410565131
164,12509,2020-01-10,614.3730487747387,0,Контекстная реклама,655.5658170829442
1251,13596,2020-03-14,616.113626912331,1,Контекстная реклама,652.6068342490372
3195,15540,2020-07-10,551.4552864112811,0,Email рассылка,224.2723567943594
848,13193,2020-02-20,576.5636716754086,0,Email рассылка,211.71816416229572
1546,13891,2020-04-02,570.0476490632745,1,ТВ,2149.761754683627
3074,15419,2020-07-02,577.7646593750756,0,Поиск,42.22353406249245
3007,15352,2020-06-27,584.9192072742273,1,Контекстная реклама,705.6373476338135
727,13072,2020-02-13,613.7390212706517,1,Контекстная реклама,656.643663839892
1746,14091,2020-04-14,608.3998627698115,0,Контекстная реклама,665.7202332913204
372,12717,2020-01-22,593.6175820904843,0,Email рассылка,203.1912089547578
295,12640,2020-01-18,607.711155459918,0,Email рассылка,196.14442227004096
441,12786,2020-01-26,583.3345584631656,0,ТВ,2083.3272076841718
429,12774,2020-01-26,590.1370226103126,0,Поиск,40.986297738968744
1742,14087,2020-04-14,573.9723029613988,0,Контекстная реклама,724.2470849656221
3058,15403,2020-07-01,558.1897160905567,0,Контекстная реклама,751.0774826460537
2623,14968,2020-06-05,562.4898816814728,0,Контекстная реклама,743.7672011414963
2784,15129,2020-06-14,555.150852624839,0,Email рассылка,222.4245736875805
2231,14576,2020-05-13,571.1367183194709,0,Email рассылка,214.43164084026458
2752,15097,2020-06-12,557.6568314423059,0,ТВ,2211.7158427884706
741,13086,2020-02-14,618.9942128897678,0,Поиск,38.10057871102322
1108,13453,2020-03-06,612.8360942847798,0,Контекстная реклама,658.1786397158743
724,13069,2020-02-13,594.3876112476569,0,Контекстная реклама,689.5410608789833
2481,14826,2020-05-27,573.9147096426184,0,Контекстная реклама,724.3449936075488
3539,15884,2020-07-30,546.5616842565938,1,Email рассылка,226.7191578717031
489,12834,2020-01-29,596.8277460849538,0,Email рассылка,201.58612695752313
3620,15965,2020-08-04,552.9374345271732,1,ТВ,2235.312827364134
3428,15773,2020-07-23,563.9111681359163,0,Поиск,43.60888318640836
765,13110,2020-02-15,616.0458429318845,1,Контекстная реклама,652.7220670157963
1806,14151,2020-04-17,598.9525139679345,1,Контекстная реклама,681.7807262545115
1860,14205,2020-04-20,596.7486464310985,0,Контекстная реклама,685.5273010671326
891,13236,2020-02-22,613.2162183748565,1,Email рассылка,193.3918908125718
1645,13990,2020-04-08,583.5325075716094,1,Email рассылка,208.2337462141953
701,13046,2020-02-11,603.0983394712937,0,ТВ,1984.5083026435318
3234,15579,2020-07-12,586.7224390344534,1,Поиск,41.32775609655466
1936,14281,2020-04-25,602.3077211646801,1,Контекстная реклама,676.0768740200438
1514,13859,2020-03-31,598.15897572043,0,Контекстная реклама,683.129741275269
1490,13835,2020-03-29,600.0684401111387,0,Контекстная реклама,679.8836518110643
2400,14745,2020-05-23,585.0747101631296,1,Email рассылка,207.46264491843522
1052,13397,2020-03-03,581.5060770703114,1,Email рассылка,209.24696146484428
1863,14208,2020-04-20,596.8730637544792,1,ТВ,2015.6346812276042
276,12621,2020-01-17,605.8802996201866,0,Поиск,39.411970037981334
1767,14112,2020-04-15,599.6573140869538,1,Контекстная реклама,680.5825660521785
2392,14737,2020-05-22,576.4769433334727,0,Контекстная реклама,719.9891963330964
